x1,x2,y
0.02077532735845722,0.28289741370103816,0.0
0.2164122659619866,0.31809125609127176,0.0
0.17275198699518768,0.6755288376796449,1.0
0.773648782104152,0.2008129888445549,0.0
0.6929191352343868,0.9340917156137083,1.0
0.1980966129421693,0.10556791422413403,0.0
0.14522654721911088,0.5343804610289756,1.0
0.46310274621466774,0.1817411404417406,0.0
0.9746109250900664,0.14336889936211417,0.0
0.7650262627131993,0.5552741686161918,0.0
0.6693604835685837,0.0027699267845181508,0.0
0.9215079970292275,0.31004591145535154,0.0
0.6774114834636057,0.833153367477045,1.0
0.6270701600258144,0.4013348034298668,1.0
0.6187936485185258,0.4258796481635242,1.0
0.34178740715604927,0.19779820204855414,0.0
0.7171880797889707,0.6962361696728134,1.0
0.45070151601419906,0.8793284543833524,1.0
0.9682237818030249,0.624500859617858,0.0
0.706996803678444,0.8525189317433242,1.0
0.13097518703761746,0.32570842951740586,0.0
0.2750280789877195,0.23819073355310483,0.0
0.7363281319208578,0.6413277777248105,1.0
0.8277016303341236,0.7626320873569784,0.0
0.06508589762628758,0.8403910741707982,1.0
0.6085179156608748,0.9160833870738823,1.0
0.2981933420954196,0.3532490461674439,1.0
0.6813595180813374,0.08570665581361148,0.0
0.16021550166332776,0.2980982895596691,0.0
0.5503682935932518,0.7660871355358022,1.0
0.42465875356667937,0.809993055494868,1.0
0.9217985587566305,0.946232610992957,0.0
0.3796963863463083,0.044362899775260645,0.0
0.8472212538286058,0.5225863834670801,0.0
0.020127072610752084,0.6418037214809241,1.0
0.2673330051346047,0.5780653314929399,1.0
0.9838798529086851,0.8805010749486712,0.0
0.18141782212912283,0.556741703402615,1.0
0.0434239644018658,0.6238863476432648,1.0
0.6196711424631641,0.534706410165386,1.0
0.18648363295839143,0.32942077889220434,0.0
0.8583925083731759,0.6456061427033848,0.0
0.5864588246370783,0.9354362362466784,1.0
0.5313156921104843,0.20429658027177566,0.0
0.6339408416956468,0.24920689914179583,0.0
0.09571360763100034,0.3403279994455013,1.0
0.9671848528907528,0.45843162431993556,0.0
0.14470885976556402,0.3927297886644089,1.0
0.7880242901232039,0.7111035795944514,0.0
0.04563451858029344,0.9409120340344128,1.0
0.47254035888097135,0.5573864018152113,1.0
0.8379847725251575,0.35393562863149264,0.0
0.8634692691382234,0.6037922764751753,0.0
0.20216237067654896,0.07817878257511723,0.0
0.1034006633168677,0.12142406921494342,0.0
0.893608671893688,0.0667897614169719,0.0
0.40936132576204365,0.24994275755893647,0.0
0.42201186947278424,0.49396276307759923,1.0
0.4223769791137656,0.4167663709573335,1.0
0.9555595039266322,0.6090769259472886,0.0
0.6180838900405687,0.8485486150540925,1.0
0.3119417778043172,0.8699597741327154,1.0
0.33333640641710605,0.4489048447513315,1.0
0.17850391847306246,0.897127238954772,1.0
0.535943434144519,0.12111368175249204,0.0
0.4821084652998451,0.43607797432084394,1.0
0.5782938836399841,0.3832997857965931,1.0
0.9082511207283681,0.427299707642529,0.0
0.5771944779033185,0.7894754708112618,1.0
0.3885654628984744,0.10110729028500087,0.0
0.880399330894093,0.6886552086665007,0.0
0.22615194671590721,0.6074428286759426,1.0
0.5892975700272127,0.3420611207471813,1.0
0.014772311053838028,0.4465274860884415,1.0
0.8181156779968055,0.8168510756155759,0.0
0.39929702765616437,0.5438048080538653,1.0
0.4363129632231134,0.4124536005347422,1.0
0.47973624232959144,0.024035801380779875,0.0
0.5555681886726391,0.009580701113554468,0.0
0.892662536432138,0.5555464810006686,0.0
0.4024852300576467,0.06232706385060871,0.0
0.27687044632477065,0.05282040887673123,0.0
0.5254098616129456,0.42317642801639443,1.0
0.03748301775463869,0.35103111215738625,1.0
0.09566001365125898,0.32404234830129885,0.0
0.1934472826101037,0.8306483867799623,1.0
0.23012659186194484,0.12433831287366315,0.0
0.3291831207433811,0.17417562798039132,0.0
0.4806694502314143,0.33025600734782634,0.0
0.34778524533897703,0.7364724288904378,1.0
0.14206829119828002,0.3999943454041416,1.0
0.26233656708801856,0.05146822140145446,0.0
0.47914560860993805,0.19853940514598079,0.0
0.1467648677157456,0.4469666214925757,1.0
0.46442412703515745,0.8866160882135298,1.0
0.7467367295545846,0.2893125142536863,0.0
0.07193792201870541,0.22778004800525586,0.0
0.8402969889002938,0.5113003463940844,0.0
0.9221315604543793,0.9420183164706752,0.0
0.5971930324540252,0.06807472856160746,0.0
0.01530522421132785,0.14588984725604948,0.0
0.5882499534901284,0.835075893145365,1.0
0.15609551526807797,0.1505078683357246,0.0
0.33189771985837013,0.47764246320970494,1.0
0.21499525308634249,0.4393303730073471,1.0
0.28222986794776705,0.523794553492688,1.0
0.38114107204689296,0.7998122434463525,1.0
0.5634630769513554,0.417796866788944,1.0
0.23841488391086274,0.7501920609202991,1.0
0.7144234818279773,0.04426637554823509,0.0
0.02715774874166832,0.7733666285208417,1.0
0.6462260512724232,0.19778904614793036,0.0
0.36025759054677253,0.6550457106903744,1.0
0.9938944001058923,0.12686659885782348,0.0
0.4799940237149374,0.1092187982347188,0.0
0.01131821638985675,0.41778047484580405,1.0
0.4494367682886543,0.5425336140595085,1.0
0.09555962699814757,0.68052280144688,1.0
0.9198390311588953,0.9976375363397414,0.0
0.31897163551301655,0.7672492621799,1.0
0.34580659575146355,0.3525184200550726,1.0
0.5309128216260068,0.5557156255862251,1.0
0.41458197734790825,0.13803106550420974,0.0
0.19973456226363107,0.08029458462871664,0.0
